From Timestamp,HH Electricity (kWh),HH Cooling (kWh),HH Boiler (kWh),DE Electricity (kWh),DE Boiler (kWh)
2018-01-10 00:00:00,12.5,0.583,1.1,,21.0
2018-01-10 00:30:00,12.91,0.5859,2.6,,61.2
2018-01-10 01:00:00,12.0,0.624,3.4,,22.2
2018-01-10 01:30:00,12.4,0.6289,1.0,,26.4
2018-01-10 02:00:00,12.0,0.6143,2.7,,54.0
2018-01-10 02:30:00,12.4,0.5713,3.4,,22.1
2018-01-10 03:00:00,11.5,0.6123,0.8,,31.2
2018-01-10 03:30:00,12.5,0.5957,3.2,,51.3
2018-01-10 04:00:00,12.5,0.584,3.4,,21.7
2018-01-10 04:30:00,12.8,0.6914,1.5,,35.5
2018-01-10 05:00:00,12.6,0.5508,1.5,,92.8
2018-01-10 05:30:00,13.6,0.6104,4.2,,105.3
2018-01-10 06:00:00,13.7,0.5429999999999999,5.9,,29.5
2018-01-10 06:30:00,14.3,0.5039,2.4,,90.1
2018-01-10 07:00:00,14.9,0.6094,1.3,,96.3
2018-01-10 07:30:00,20.9,0.5566,337.9,,97.3
2018-01-10 08:00:00,23.3,0.5742,256.79999999999995,,95.7
2018-01-10 08:30:00,21.3,0.6436,125.5,,140.3
2018-01-10 09:00:00,22.5,0.542,135.7,,142.6
2018-01-10 09:30:00,23.8,0.6035,123.5,,102.2
2018-01-10 10:00:00,24.5,0.7139,103.2,,168.7
2018-01-10 10:30:00,25.7,0.5811,131.0,,143.3
2018-01-10 11:00:00,24.9,0.583,94.2,,128.1
2018-01-10 11:30:00,24.1,0.6328,90.3,,158.29999999999995
2018-01-10 12:00:00,24.4,0.6748,134.0,,102.2
2018-01-10 12:30:00,24.91,0.626,87.1,,131.20000000000002
2018-01-10 13:00:00,24.8,0.6162,87.6,,120.4
2018-01-10 13:30:00,24.2,0.6445,136.3,,103.2
2018-01-10 14:00:00,24.59,0.6514,75.2,,161.39999999999995
2018-01-10 14:30:00,25.0,0.6035,87.2,,103.0
2018-01-10 15:00:00,25.6,0.6299,130.39999999999998,,122.1
2018-01-10 15:30:00,23.6,0.6475,64.8,,142.9
2018-01-10 16:00:00,23.9,0.6797,121.4,,137.0
2018-01-10 16:30:00,23.6,0.7158,104.6,,133.1
2018-01-10 17:00:00,25.2,0.7490000000000001,81.19999999999997,,98.2
2018-01-10 17:30:00,24.4,0.6182,143.6,,88.1
2018-01-10 18:00:00,20.7,0.7695,10.8,,66.10000000000001
2018-01-10 18:30:00,18.0,0.7598,7.7,,22.9
2018-01-10 19:00:00,17.1,0.6318,0.3,,51.8
2018-01-10 19:30:00,18.0,0.7119,5.7,,31.7
2018-01-10 20:00:00,16.4,0.6367,0.9,,21.1
2018-01-10 20:30:00,14.0,0.5752,2.3,,62.0
2018-01-10 21:00:00,13.3,0.6504,2.9,,24.0
2018-01-10 21:30:00,13.2,0.7256,0.9,,21.5
2018-01-10 22:00:00,12.7,0.7227,3.8,,61.8
2018-01-10 22:30:00,12.7,0.627,1.3,,23.1
2018-01-10 23:00:00,12.8,0.5996,2.6,,38.3
2018-01-10 23:30:00,12.8,0.625,2.7,,46.8
2018-01-11 00:00:00,12.6,0.6465,1.2,,22.5
2018-01-11 00:30:00,12.8,0.5928,3.8,,53.0
2018-01-11 01:00:00,13.0,0.5371,0.9,,31.2
2018-01-11 01:30:00,12.9,0.6943,3.4,,21.0
2018-01-11 02:00:00,12.7,0.667,2.1,,59.5
2018-01-11 02:30:00,12.7,0.5488,2.0,,23.4
2018-01-11 03:00:00,12.7,0.6279,3.4,,21.2
2018-01-11 03:30:00,12.3,0.6182,1.0,,60.2
2018-01-11 04:00:00,12.7,0.5547,3.1,,22.9
2018-01-11 04:30:00,13.2,0.623,2.4,,20.9
2018-01-11 05:00:00,13.2,0.6416,1.7,,110.9
2018-01-11 05:30:00,13.7,0.6084,5.8,,94.7
2018-01-11 06:00:00,13.91,0.5098,16.1,,46.3
2018-01-11 06:30:00,14.8,0.4414,1.8,,88.5
2018-01-11 07:00:00,15.3,0.6875,1.6,,58.2
2018-01-11 07:30:00,18.7,0.4346,382.1,,131.89999999999998
2018-01-11 08:00:00,20.0,0.6279,224.4,,104.2
2018-01-11 08:30:00,20.7,0.7256,121.7,,134.20000000000002
2018-01-11 09:00:00,22.7,0.5654,156.9,,181.6
2018-01-11 09:30:00,24.3,0.6406,96.7,,127.3
2018-01-11 10:00:00,26.7,0.7363,112.1,,178.2
2018-01-11 10:30:00,28.3,0.6436,139.8,,181.8
2018-01-11 11:00:00,29.8,0.5166,91.4,,184.1
2018-01-11 11:30:00,30.5,0.6445,136.0,,144.6
2018-01-11 12:00:00,31.6,0.7246,106.5,,157.20000000000005
2018-01-11 12:30:00,31.6,0.6738,87.1,,179.7
2018-01-11 13:00:00,31.2,0.6289,133.20000000000002,,115.8
2018-01-11 13:30:00,30.7,0.5918,92.8,,169.9
2018-01-11 14:00:00,28.9,0.6768,82.19999999999997,,154.5
2018-01-11 14:30:00,28.9,0.6826,146.9,,118.2
2018-01-11 15:00:00,27.7,0.6816,69.4,,175.2
2018-01-11 15:30:00,28.0,0.6553,101.0,,131.3
2018-01-11 16:00:00,26.1,0.6064,122.7,,128.1
2018-01-11 16:30:00,25.09,0.6543,77.5,,150.5
2018-01-11 17:00:00,25.2,0.7578,123.4,,97.9
2018-01-11 17:30:00,23.4,0.7109,100.0,,88.9
2018-01-11 18:00:00,20.4,0.5938,10.6,,34.2
2018-01-11 18:30:00,17.3,0.7188,5.8,,36.3
2018-01-11 19:00:00,17.6,0.7402,3.2,,56.0
2018-01-11 19:30:00,16.7,0.625,2.9,,22.5
2018-01-11 20:00:00,16.1,0.624,0.7,,55.1
2018-01-11 20:30:00,14.6,0.7285,3.8,,32.2
2018-01-11 21:00:00,13.3,0.6924,2.0,,22.6
2018-01-11 21:30:00,13.4,0.5859,2.1,,64.5
2018-01-11 22:00:00,12.91,0.6426,3.7,,23.6
2018-01-11 22:30:00,12.59,0.6934,0.8,,52.40000000000001
2018-01-11 23:00:00,12.91,0.5469,4.4,,35.0
2018-01-11 23:30:00,13.7,0.5605,1.5,,22.2
2018-01-12 00:00:00,13.5,0.7949,3.0,,64.10000000000001
2018-01-12 00:30:00,12.9,0.6104,3.1,,23.6
2018-01-12 01:00:00,12.5,0.5859,1.0,,62.7
2018-01-12 01:30:00,12.2,0.6582,4.3,,25.6
2018-01-12 02:00:00,12.3,0.5518,1.3,,32.9
2018-01-12 02:30:00,12.41,0.7129,3.0,,56.2
2018-01-12 03:00:00,12.0,0.5723,3.1,,23.0
2018-01-12 03:30:00,12.5,0.5117,1.3,,54.0
2018-01-12 04:00:00,12.2,0.7012,4.5,,35.5
2018-01-12 04:30:00,12.8,0.6191,0.7,,30.3
2018-01-12 05:00:00,13.09,0.5244,3.6,,98.3
2018-01-12 05:30:00,13.41,0.6787,5.4,,91.8
2018-01-12 06:00:00,14.0,0.6182,13.7,,87.3
2018-01-12 06:30:00,15.2,0.4395,4.1000000000000005,,39.8
2018-01-12 07:00:00,15.0,0.5625,1.5,,98.3
2018-01-12 07:30:00,16.4,0.6387,358.8,,161.3
2018-01-12 08:00:00,20.2,0.5723,225.3,,148.5
2018-01-12 08:30:00,23.0,0.5449,114.4,,166.4
2018-01-12 09:00:00,23.7,0.7158,128.5,,182.3
2018-01-12 09:30:00,26.0,0.6699,112.5,,182.6
2018-01-12 10:00:00,28.0,0.6504,88.7,,113.9
2018-01-12 10:30:00,29.09,0.752,124.5,,139.8
2018-01-12 11:00:00,30.3,0.5449,114.6,,36.4
2018-01-12 11:30:00,30.5,0.6543,79.2,,26.4
2018-01-12 12:00:00,30.6,0.6523,116.5,,70.1
2018-01-12 12:30:00,30.9,0.7207,102.8,,322.1
2018-01-12 13:00:00,32.0,0.6865,88.9,,125.3
2018-01-12 13:30:00,32.1,0.5781,115.1,,155.1
2018-01-12 14:00:00,30.9,0.6357,98.7,,163.39999999999995
2018-01-12 14:30:00,29.1,0.708,89.39999999999998,,104.2
2018-01-12 15:00:00,29.0,0.6895,94.7,,142.3
2018-01-12 15:30:00,30.09,0.9746,90.4,,144.3
2018-01-12 16:00:00,27.3,1.0176,85.7,,126.7
2018-01-12 16:30:00,25.5,0.6309,100.1,,133.39999999999998
2018-01-12 17:00:00,24.4,0.625,100.3,,95.3
2018-01-12 17:30:00,22.4,0.7188,84.3,,87.6
2018-01-12 18:00:00,20.2,0.7949,16.400000000000002,,45.7
2018-01-12 18:30:00,17.6,0.6787,8.9,,24.4
2018-01-12 19:00:00,17.0,0.7031,2.8,,64.9
2018-01-12 19:30:00,16.59,0.6055,2.1,,22.6
2018-01-12 20:00:00,16.0,0.7002,4.0,,44.90000000000001
2018-01-12 20:30:00,14.91,0.584,0.6,,41.7
2018-01-12 21:00:00,13.3,0.6133,4.4,,21.3
2018-01-12 21:30:00,13.6,0.6553,1.6,,64.60000000000001
2018-01-12 22:00:00,13.4,0.6416,3.3,,22.8
2018-01-12 22:30:00,13.3,0.6475,2.9,,56.2
2018-01-12 23:00:00,13.2,0.6133,1.5,,37.8
2018-01-12 23:30:00,13.5,0.6659999999999999,4.3,,41.5
2018-01-13 00:00:00,14.0,0.5820000000000001,0.6,,50.5
2018-01-13 00:30:00,14.2,0.6562,3.9,,20.6
2018-01-13 01:00:00,13.4,0.623,2.4,,19.7
2018-01-13 01:30:00,13.4,0.6279,2.0,,19.4
2018-01-13 02:00:00,13.3,0.6846,4.0,,19.3
2018-01-13 02:30:00,13.3,0.6152,0.7,,23.2
2018-01-13 03:00:00,13.0,0.6123,4.4,,26.0
2018-01-13 03:30:00,13.2,0.5918,1.6,,25.2
2018-01-13 04:00:00,13.1,0.6631,3.0,,26.4
2018-01-13 04:30:00,13.1,0.6318,3.3,,27.6
2018-01-13 05:00:00,14.2,0.5879,1.2,,26.4
2018-01-13 05:30:00,13.9,0.6416,4.5,,27.0
2018-01-13 06:00:00,14.2,0.5625,0.9,,25.5
2018-01-13 06:30:00,13.8,0.6309,3.5,,26.4
2018-01-13 07:00:00,14.9,0.5723,3.1,,25.9
2018-01-13 07:30:00,15.4,0.6445,1.1,,27.0
2018-01-13 08:00:00,15.8,0.6396,4.1000000000000005,,26.6
2018-01-13 08:30:00,14.8,0.6191,1.7,,25.6
2018-01-13 09:00:00,15.4,0.6309,1.1,,26.1
2018-01-13 09:30:00,15.9,0.6162,3.7,,27.2
2018-01-13 10:00:00,15.5,0.5469,2.3,,26.4
2018-01-13 10:30:00,15.6,0.6123,1.6,,28.1
2018-01-13 11:00:00,15.6,0.5693,3.8,,27.7
2018-01-13 11:30:00,16.2,0.6494,1.4,,27.0
2018-01-13 12:00:00,14.4,0.5977,2.3,,25.5
2018-01-13 12:30:00,13.5,0.6484,3.6,,27.3
2018-01-13 13:00:00,14.4,0.5605,1.1,,28.2
2018-01-13 13:30:00,13.2,0.6084,1.5,,27.0
2018-01-13 14:00:00,13.7,0.6348,2.2,,26.9
2018-01-13 14:30:00,14.4,0.6299,2.6,,26.200000000000006
2018-01-13 15:00:00,13.91,0.5859,0.9,,25.8
2018-01-13 15:30:00,13.59,0.5264,3.5,,27.1
2018-01-13 16:00:00,13.5,0.6348,2.6,,28.0
2018-01-13 16:30:00,13.2,0.6045,1.4,,27.2
2018-01-13 17:00:00,13.2,0.6377,4.0,,26.3
2018-01-13 17:30:00,13.2,0.6387,1.6,,26.200000000000006
2018-01-13 18:00:00,11.8,0.5586,2.3,,25.8
2018-01-13 18:30:00,12.59,0.6055,3.8,,26.9
2018-01-13 19:00:00,12.5,0.5273,1.0,,27.6
2018-01-13 19:30:00,12.8,0.6748,3.1,,26.200000000000006
2018-01-13 20:00:00,12.1,0.5889,3.1,,26.700000000000006
2018-01-13 20:30:00,12.8,0.585,1.2,,26.4
2018-01-13 21:00:00,12.3,0.667,4.2,,27.0
2018-01-13 21:30:00,12.41,0.6025,1.5,,26.6
2018-01-13 22:00:00,11.59,0.5068,3.0,,26.9
2018-01-13 22:30:00,12.41,0.6172,3.3,,26.1
2018-01-13 23:00:00,11.09,0.5859,1.5,,26.6
2018-01-13 23:30:00,11.8,0.5654,4.5,,26.1
2018-01-14 00:00:00,11.9,0.583,7.0,,27.2
2018-01-14 00:30:00,12.7,0.5664,90.0,,27.2
2018-01-14 01:00:00,11.7,0.583,8.8,,27.1
2018-01-14 01:30:00,11.3,0.6807,4.9,,27.2
2018-01-14 02:00:00,11.5,0.624,1.0,,26.0
2018-01-14 02:30:00,11.4,0.6084,4.9,,26.6
2018-01-14 03:00:00,11.4,0.6338,2.2,,28.4
2018-01-14 03:30:00,12.0,0.6045,2.6,,27.7
2018-01-14 04:00:00,12.4,0.6562,3.7,,26.4
2018-01-14 04:30:00,11.5,0.5811,0.8,,26.9
2018-01-14 05:00:00,13.0,0.6679999999999999,4.4,,26.8
2018-01-14 05:30:00,13.0,0.6064,1.8,,27.2
2018-01-14 06:00:00,12.5,0.5498,2.8,,28.3
2018-01-14 06:30:00,13.5,0.6553,3.6,,28.0
2018-01-14 07:00:00,13.4,0.5566,0.9,,27.8
2018-01-14 07:30:00,13.5,0.5596,4.2,,25.9
2018-01-14 08:00:00,14.2,0.6659999999999999,2.1,,27.8
2018-01-14 08:30:00,13.9,0.5771,1.9,,27.9
2018-01-14 09:00:00,14.4,0.5703,3.6,,28.1
2018-01-14 09:30:00,14.7,0.6602,1.5,,26.9
2018-01-14 10:00:00,14.0,0.5635,2.3,,27.7
2018-01-14 10:30:00,14.4,0.5195,3.7,,27.2
2018-01-14 11:00:00,14.3,0.5801,1.0,,27.6
2018-01-14 11:30:00,14.5,0.5615,3.0,,27.8
2018-01-14 12:00:00,14.5,0.6133,3.3,,27.0
2018-01-14 12:30:00,14.09,0.6659999999999999,0.8,,27.0
2018-01-14 13:00:00,14.3,0.5117,3.7,,27.5
2018-01-14 13:30:00,14.2,0.5889,2.0,,26.4
2018-01-14 14:00:00,14.6,0.6387,1.1,,27.0
2018-01-14 14:30:00,14.1,0.627,2.9,,27.6
2018-01-14 15:00:00,14.7,0.5166,3.4,,27.3
2018-01-14 15:30:00,13.9,0.623,0.7,,26.700000000000006
2018-01-14 16:00:00,13.4,0.5928,4.0,,27.1
2018-01-14 16:30:00,12.9,0.5225,2.3,,26.200000000000006
2018-01-14 17:00:00,13.7,0.6475,1.8,,28.3
2018-01-14 17:30:00,13.8,0.5889,4.1000000000000005,,27.8
2018-01-14 18:00:00,12.2,0.6201,1.2,,27.6
2018-01-14 18:30:00,12.7,0.5811,2.8,,27.8
2018-01-14 19:00:00,12.41,0.5625,2.4,,27.7
2018-01-14 19:30:00,11.9,0.5429999999999999,1.8,,27.5
2018-01-14 20:00:00,12.4,0.5586,1.8,,28.6
2018-01-14 20:30:00,11.9,0.6523,2.6,,28.4
2018-01-14 21:00:00,12.2,0.5791,2.2,,27.8
2018-01-14 21:30:00,11.8,0.5654,1.7,,27.4
2018-01-14 22:00:00,12.0,0.5547,4.1000000000000005,,27.2
2018-01-14 22:30:00,11.6,0.4727,0.8,,27.2
2018-01-14 23:00:00,11.9,0.5762,4.0,,28.2
2018-01-14 23:30:00,12.4,0.6289,2.4,,28.4
2018-01-15 00:00:00,11.91,0.5537,2.1,,77.89999999999998
2018-01-15 00:30:00,12.2,0.5225,26.8,,51.3
2018-01-15 01:00:00,13.0,0.5713,76.8,,47.4
2018-01-15 01:30:00,12.3,0.623,11.5,,48.9
2018-01-15 02:00:00,11.5,0.6289,0.4,,25.4
2018-01-15 02:30:00,11.8,0.5215,4.7,,73.5
2018-01-15 03:00:00,11.9,0.6377,0.6,,25.2
2018-01-15 03:30:00,11.9,0.6006,4.5,,50.5
2018-01-15 04:00:00,12.41,0.5898,0.0,,48.9
2018-01-15 04:30:00,12.5,0.585,4.6,,30.3
2018-01-15 05:00:00,12.4,0.5576,1.9,,120.7
2018-01-15 05:30:00,12.9,0.5996,13.5,,109.6
2018-01-15 06:00:00,13.4,0.5977,1.5,,65.10000000000001
2018-01-15 06:30:00,15.0,0.5645,6.0,,87.8
2018-01-15 07:00:00,15.6,0.5254,5.8,,93.3
2018-01-15 07:30:00,20.8,0.3379,358.3,,110.2
2018-01-15 08:00:00,22.1,0.5127,256.0,,165.7
2018-01-15 08:30:00,23.4,0.6348,128.70000000000002,,111.3
2018-01-15 09:00:00,24.3,0.5879,112.0,,159.5
2018-01-15 09:30:00,26.6,0.5820000000000001,142.7,,133.70000000000002
2018-01-15 10:00:00,29.7,0.6357,87.6,,132.6
2018-01-15 10:30:00,30.3,0.6533,157.1,,148.4
2018-01-15 11:00:00,31.4,0.624,92.4,,101.3
2018-01-15 11:30:00,31.7,0.5918,101.8,,149.29999999999995
2018-01-15 12:00:00,31.5,0.6064,140.2,,112.7
2018-01-15 12:30:00,31.5,0.6387,82.8,,119.5
2018-01-15 13:00:00,32.0,0.6377,106.4,,142.6
2018-01-15 13:30:00,31.41,0.6367,133.20000000000002,,112.1
2018-01-15 14:00:00,33.59,0.6484,81.69999999999997,,148.2
2018-01-15 14:30:00,34.0,0.6289,112.7,,98.5
2018-01-15 15:00:00,32.3,0.6426,114.4,,146.9
2018-01-15 15:30:00,29.2,0.6357,74.0,,106.3
2018-01-15 16:00:00,29.2,0.6572,156.9,,149.5
2018-01-15 16:30:00,28.2,0.6543,70.3,,124.9
2018-01-15 17:00:00,27.7,0.7168,106.7,,95.0
2018-01-15 17:30:00,26.2,0.7031,112.6,,84.5
2018-01-15 18:00:00,20.7,0.6504,17.5,,66.8
2018-01-15 18:30:00,17.5,0.7812,3.8,,23.1
2018-01-15 19:00:00,16.41,0.6807,7.4,,65.5
2018-01-15 19:30:00,16.2,0.6572,0.9,,29.7
2018-01-15 20:00:00,16.5,0.6406,2.7,,44.1
2018-01-15 20:30:00,15.9,0.5908,3.6,,46.8
2018-01-15 21:00:00,15.0,0.6943,0.8,,24.5
2018-01-15 21:30:00,13.6,0.6484,4.2,,68.2
2018-01-15 22:00:00,12.5,0.6699,2.4,,23.6
2018-01-15 22:30:00,12.1,0.5557,2.2,,58.8
2018-01-15 23:00:00,12.9,0.6084,4.5,,30.8
2018-01-15 23:30:00,12.7,0.6826,0.6,,46.3
2018-01-16 00:00:00,12.2,0.5928,4.3,,46.4
2018-01-16 00:30:00,12.6,0.6104,2.7,,22.2
2018-01-16 01:00:00,12.4,0.6279,2.1,,71.7
2018-01-16 01:30:00,12.1,0.6025,4.5,,25.3
2018-01-16 02:00:00,12.2,0.5918,0.9,,52.7
2018-01-16 02:30:00,12.4,0.6416,3.1,,39.3
2018-01-16 03:00:00,11.9,0.5762,3.7,,33.7
2018-01-16 03:30:00,12.4,0.6211,0.8,,59.6
2018-01-16 04:00:00,12.1,0.5645,3.7,,23.1
2018-01-16 04:30:00,12.8,0.5195,2.3,,60.2
2018-01-16 05:00:00,12.5,0.6016,2.6,,85.1
2018-01-16 05:30:00,14.3,0.585,6.0,,127.7
2018-01-16 06:00:00,15.6,0.6025,5.6,,32.800000000000004
2018-01-16 06:30:00,17.3,0.6387,1.3,,90.5
2018-01-16 07:00:00,17.1,0.4834,2.9,,96.3
2018-01-16 07:30:00,19.5,0.5361,413.7,,123.5
2018-01-16 08:00:00,24.4,0.624,220.4,,177.6
2018-01-16 08:30:00,24.0,0.6679999999999999,114.7,,181.5
2018-01-16 09:00:00,25.6,0.6514,146.0,,179.5
2018-01-16 09:30:00,25.3,0.5146,87.6,,156.29999999999995
2018-01-16 10:00:00,25.91,0.6162,141.1,,96.6
2018-01-16 10:30:00,29.2,0.5957,95.2,,94.6
2018-01-16 11:00:00,29.8,0.71,106.5,,117.1
2018-01-16 11:30:00,29.0,0.6074,123.7,,160.6
2018-01-16 12:00:00,29.4,0.625,82.0,,124.4
2018-01-16 12:30:00,29.2,0.6953,129.20000000000002,,174.1
2018-01-16 13:00:00,29.91,0.5762,93.1,,176.1
2018-01-16 13:30:00,28.3,0.7246,97.2,,144.8
2018-01-16 14:00:00,31.0,0.5898,137.3,,142.6
2018-01-16 14:30:00,30.7,0.7295,88.7,,172.8
2018-01-16 15:00:00,28.4,0.6211,103.5,,140.6
2018-01-16 15:30:00,28.4,0.6924,119.6,,121.6
2018-01-16 16:00:00,27.7,0.6953,90.7,,167.3
2018-01-16 16:30:00,26.9,0.5889,136.3,,101.0
2018-01-16 17:00:00,27.7,0.7256,92.5,,122.7
2018-01-16 17:30:00,26.91,0.5947,92.8,,86.9
2018-01-16 18:00:00,23.7,0.8115,19.4,,23.2
2018-01-16 18:30:00,19.3,0.7070000000000001,14.8,,64.0
2018-01-16 19:00:00,19.7,0.9688,25.1,,22.8
2018-01-16 19:30:00,20.0,1.0615,49.6,,28.6
2018-01-16 20:00:00,19.9,0.9873,59.4,,59.3
2018-01-16 20:30:00,17.6,0.9746,54.1,,22.700000000000006
2018-01-16 21:00:00,15.6,0.9131,59.7,,49.7
2018-01-16 21:30:00,14.3,1.0234,41.6,,35.5
2018-01-16 22:00:00,14.91,1.002,54.9,,22.2
2018-01-16 22:30:00,14.5,0.8848,48.2,,64.19999999999999
2018-01-16 23:00:00,15.2,0.8818,44.1,,22.700000000000006
2018-01-16 23:30:00,15.0,0.9561,54.2,,44.8
2018-01-17 00:00:00,14.9,0.9658,51.4,,44.90000000000001
2018-01-17 00:30:00,16.0,0.9199,48.8,,22.1
2018-01-17 01:00:00,15.0,0.8291,52.7,,64.60000000000001
2018-01-17 01:30:00,14.5,0.9092,55.8,,24.5
2018-01-17 02:00:00,14.8,0.9463,50.6,,33.300000000000004
2018-01-17 02:30:00,14.8,0.9453,49.3,,55.4
2018-01-17 03:00:00,15.4,0.8271,70.1,,22.9
2018-01-17 03:30:00,15.41,0.8125,64.3,,61.40000000000001
2018-01-17 04:00:00,15.09,0.9326,55.9,,28.4
2018-01-17 04:30:00,14.41,0.8926,62.9,,27.8
2018-01-17 05:00:00,15.3,0.8301,55.3,,111.3
2018-01-17 05:30:00,15.9,0.9385,156.5,,99.4
2018-01-17 06:00:00,16.5,0.9209,230.8,,48.5
2018-01-17 06:30:00,18.5,1.1025,67.4,,87.4
2018-01-17 07:00:00,18.9,1.1533,112.2,,98.6
2018-01-17 07:30:00,23.1,1.0312,111.2,,100.0
2018-01-17 08:00:00,24.5,0.9668,99.5,,166.5
2018-01-17 08:30:00,24.1,0.7227,154.79999999999995,,178.60000000000005
2018-01-17 09:00:00,23.6,0.5635,83.4,,147.9
2018-01-17 09:30:00,26.5,0.6543,106.8,,141.0
2018-01-17 10:00:00,25.6,0.6016,116.7,,173.5
2018-01-17 10:30:00,26.7,0.6357,87.9,,129.8
2018-01-17 11:00:00,27.3,0.6943,112.3,,128.5
2018-01-17 11:30:00,28.5,0.5498,98.2,,140.2
2018-01-17 12:00:00,29.59,0.7695,78.0,,122.9
2018-01-17 12:30:00,30.5,0.6768,129.39999999999998,,127.40000000000002
2018-01-17 13:00:00,29.8,0.5674,80.9,,122.3
2018-01-17 13:30:00,29.4,0.7246,74.6,,128.8
2018-01-17 14:00:00,30.9,0.71,120.2,,119.5
2018-01-17 14:30:00,29.9,0.541,80.3,,147.60000000000005
2018-01-17 15:00:00,30.3,0.6836,81.0,,99.5
2018-01-17 15:30:00,29.2,0.7285,125.2,,149.7
2018-01-17 16:00:00,28.3,0.6084,81.0,,100.1
2018-01-17 16:30:00,28.0,0.6963,87.1,,98.2
2018-01-17 17:00:00,28.6,0.7021,125.8,,134.3
2018-01-17 17:30:00,26.3,0.5947,75.2,,73.3
2018-01-17 18:00:00,22.9,0.8066,15.5,,22.6
2018-01-17 18:30:00,18.4,0.6211,6.5,,63.0
2018-01-17 19:00:00,17.5,0.7891,5.4,,21.9
2018-01-17 19:30:00,18.41,0.6572,1.9,,23.4
2018-01-17 20:00:00,17.59,0.6836,2.9,,56.2
2018-01-17 20:30:00,17.6,0.6826,4.8,,21.0
2018-01-17 21:00:00,15.7,0.5967,0.9,,41.4
2018-01-17 21:30:00,13.9,0.6895,4.5,,39.3
2018-01-17 22:00:00,13.3,0.54,3.7,,20.1
2018-01-17 22:30:00,13.6,0.7402,1.5,,54.3
2018-01-17 23:00:00,13.8,0.5957,5.6,,26.3
2018-01-17 23:30:00,13.5,0.6787,1.2,,19.7
2018-01-18 00:00:00,13.4,0.6582,4.3,,58.5
2018-01-18 00:30:00,13.6,0.6679999999999999,3.6,,21.6
2018-01-18 01:00:00,13.0,0.5186,2.0,,19.2
2018-01-18 01:30:00,14.0,0.5693,3.2,,58.7
2018-01-18 02:00:00,13.59,0.5977,2.5,,20.8
2018-01-18 02:30:00,12.6,0.6016,1.3,,19.0
2018-01-18 03:00:00,13.3,0.5713,2.0,,57.6
2018-01-18 03:30:00,13.2,0.5908,2.1,,21.1
2018-01-18 04:00:00,13.0,0.7393,2.2,,30.6
2018-01-18 04:30:00,13.2,0.6426,2.1,,47.7
2018-01-18 05:00:00,13.5,0.6035,3.7,,67.5
2018-01-18 05:30:00,15.3,0.6484,5.1000000000000005,,72.6
2018-01-18 06:00:00,16.3,0.5215,7.0,,59.0
2018-01-18 06:30:00,18.0,0.6924,3.1,,83.1
2018-01-18 07:00:00,19.59,0.5742,2.2,,61.7
2018-01-18 07:30:00,21.7,0.498,395.7,,155.1
2018-01-18 08:00:00,25.2,0.6299,206.9,,103.0
2018-01-18 08:30:00,23.2,0.5928,96.0,,153.10000000000005
2018-01-18 09:00:00,25.6,0.7334,100.5,,142.2
2018-01-18 09:30:00,25.6,0.6084,121.0,,100.3
2018-01-18 10:00:00,25.4,0.5967,70.9,,146.3
2018-01-18 10:30:00,25.7,0.6641,120.2,,103.1
2018-01-18 11:00:00,26.5,0.7012,82.9,,125.2
2018-01-18 11:30:00,27.4,0.6152,84.6,,89.30000000000003
2018-01-18 12:00:00,26.65,0.6816,117.3,,89.5
2018-01-18 12:30:00,26.65,0.6963,73.3,,133.5
2018-01-18 13:00:00,25.5,0.6045,83.5,,113.6
2018-01-18 13:30:00,26.2,0.6309,114.3,,96.3
2018-01-18 14:00:00,25.5,0.7305,66.60000000000001,,95.9
2018-01-18 14:30:00,25.9,0.7266,105.0,,140.4
2018-01-18 15:00:00,26.5,0.6367,93.8,,103.3
2018-01-18 15:30:00,24.8,0.5996,72.5,,96.4
2018-01-18 16:00:00,24.6,0.6797,121.1,,144.1
2018-01-18 16:30:00,24.0,0.6875,71.1,,97.4
2018-01-18 17:00:00,24.9,0.7148,104.2,,92.1
2018-01-18 17:30:00,24.6,0.6699,107.7,,78.0
2018-01-18 18:00:00,20.8,0.748,13.1,,23.4
2018-01-18 18:30:00,17.4,0.7695,3.2,,38.3
2018-01-18 19:00:00,17.0,0.6885,5.1000000000000005,,46.3
2018-01-18 19:30:00,15.9,0.6279,3.8,,21.0
2018-01-18 20:00:00,16.1,0.7285,0.9,,52.3
2018-01-18 20:30:00,14.2,0.5879,5.0,,30.5
2018-01-18 21:00:00,14.0,0.6494,2.7,,20.8
2018-01-18 21:30:00,13.41,0.6709,2.4,,60.90000000000001
2018-01-18 22:00:00,13.3,0.5762,5.2,,23.0
2018-01-18 22:30:00,13.2,0.6846,0.8,,39.4
2018-01-18 23:00:00,14.59,0.5996,5.0,,47.6
2018-01-18 23:30:00,13.7,0.6553,15.4,,22.1
2018-01-19 00:00:00,15.3,0.9766,78.39999999999998,,62.1
2018-01-19 00:30:00,15.6,0.7354,58.3,,24.7
2018-01-19 01:00:00,15.3,0.9179999999999999,64.60000000000001,,38.3
2018-01-19 01:30:00,15.2,0.8086,56.3,,50.4
2018-01-19 02:00:00,15.2,0.8682,52.90000000000001,,21.8
2018-01-19 02:30:00,15.4,0.8643,55.2,,48.6
2018-01-19 03:00:00,15.2,0.8105,56.5,,35.7
2018-01-19 03:30:00,14.8,0.9971,49.5,,21.4
2018-01-19 04:00:00,15.0,0.8311,50.4,,60.1
