Date,Elec_mean_0,Elec_mean_1,Elec_mean_2,Elec_mean_3,Elec_min_,Elec_max_,Elec_ptv
2018-11-02,0.5372966909702749,0.6528835690968442,0.38979520999652884,0.24884168196520673,0.12162162162162171,0.3662884927066451,0.5925925925925926
2018-11-03,0.5352986539540101,0.4978237214363437,0.04547032280458163,0.05337004982953053,0.10810810810810811,0.0421393841166936,0.05555555555555555
2018-11-04,0.5302860347728547,0.4956474428726876,0.028809441166261718,0.0558615263571991,0.10810810810810811,0.0486223662884927,0.05555555555555555
2018-11-05,0.536315199102636,0.6599564744287267,0.4133981256508156,0.26383425124573845,0.12162162162162171,0.39870340356564016,0.6296296296296295
2018-11-06,0.5408020190689848,0.6648531011969532,0.4217285664699756,0.2663257277734069,0.1351351351351353,0.41166936790923814,0.6296296296296295
2018-11-07,0.5368059450364554,0.6648531011969532,0.4064560916348491,0.2756796922807937,0.12162162162162171,0.42463533225283634,0.6481481481481481
2018-11-08,0.5368059450364554,0.6539717083786724,0.43630683790350566,0.28254218026051225,0.12162162162162171,0.42463533225283634,0.6481481481481481
2018-11-09,0.5403112731351655,0.6523394994559303,0.4099271086428323,0.28818078503365696,0.12162162162162171,0.39870340356564016,0.6296296296296295
2018-11-10,0.5453238923163208,0.5065288356909684,0.05935439083651506,0.07273363056211202,0.1351351351351353,0.06158833063209068,0.05555555555555555
2018-11-11,0.5463404374649466,0.5076169749727965,0.06490801804928836,0.077104642014162,0.1351351351351353,0.06158833063209068,0.05555555555555555
2018-11-12,0.5558398766124509,0.6773667029379759,0.4612981603609857,0.32625229478101236,0.14864864864864868,0.4376012965964343,0.6481481481481481
2018-11-13,0.5718592260235558,0.6773667029379759,0.4585213467545991,0.3287437713086808,0.18918918918918926,0.4376012965964343,0.6111111111111109
2018-11-14,0.5753645541222658,0.6877040261153426,0.4772648385977091,0.33062330623306224,0.18918918918918926,0.4700162074554294,0.6481481481481481
2018-11-15,0.5658651149747617,0.6828073993471163,0.44741409232905227,0.30190576099309385,0.1351351351351353,0.4635332252836305,0.6851851851851851
2018-11-16,0.532809871003926,0.663220892274211,0.38354737938215877,0.24447067051315685,0.10810810810810811,0.3792544570502431,0.6111111111111109
2018-11-17,0.5238011777902413,0.48857453754080515,0.03852828878861503,0.042136550397761985,0.09459459459459474,0.03565640194489461,0.05555555555555555
2018-11-18,0.5212773415591699,0.4858541893362349,0.028809441166261718,0.040912667191188024,0.09459459459459474,0.02917341977309562,0.037037037037037035
2018-11-19,0.5262899607403253,0.6398258977149073,0.3891010065949324,0.2519451000961622,0.10810810810810811,0.3857374392220422,0.6111111111111109
2018-11-20,0.5288137969713965,0.6436343852013057,0.3814647691773688,0.2600751813969754,0.10810810810810811,0.359805510534846,0.5925925925925926
2018-11-21,0.5372966909702749,0.6414581066376495,0.3946546338077056,0.26129906460354924,0.12162162162162171,0.39222042139384106,0.6111111111111109
2018-11-22,0.5403112731351655,0.632752992383025,0.36688649774383875,0.24945362356849377,0.12162162162162171,0.346839546191248,0.5555555555555556
2018-11-23,0.5317933258553,0.6365614798694231,0.35716765012148544,0.2376081825334383,0.09459459459459474,0.3403565640194489,0.574074074074074
2018-11-24,0.5267807066741448,0.49075081610446125,0.03922249219021168,0.049654690095288,0.09459459459459474,0.06158833063209068,0.1111111111111111
2018-11-25,0.5232753785754347,0.4891186071817192,0.03644567858382497,0.04462802692543044,0.09459459459459474,0.0421393841166936,0.05555555555555555
2018-11-26,0.5273065058889512,0.6371055495103372,0.3821589725789657,0.25321269341725683,0.09459459459459474,0.359805510534846,0.5925925925925926
2018-11-27,0.5313025799214807,0.6294885745375407,0.36410968413745215,0.2500655651717808,0.09459459459459474,0.3533225283630469,0.5925925925925926
2018-11-28,0.5277972518227706,0.6420021762785635,0.38562998958694894,0.26317859952793066,0.08108108108108114,0.3792544570502431,0.6296296296296295
2018-11-29,0.5227846326416152,0.6376496191512513,0.3800763623741755,0.25255704169944926,0.09459459459459474,0.359805510534846,0.5925925925925926
2018-11-30,0.5238011777902413,0.6294885745375407,0.37591114196459563,0.2425911355887752,0.09459459459459474,0.359805510534846,0.5925925925925926
2018-12-01,0.5253084688726865,0.4940152339499455,0.04477611940298509,0.04340414371885659,0.09459459459459474,0.0486223662884927,0.07407407407407406
2018-12-02,0.653989063376332,0.49455930359085953,0.03644567858382497,0.17387883556254924,0.09459459459459474,0.5089141004862235,0.7592592592592591
2018-12-03,0.8147434099831745,0.8356909684439606,0.5876431794515792,0.2656700760555991,0.12162162162162171,0.8200972447325768,0.962962962962963
2018-12-04,0.5277972518227706,0.6360174102285091,0.4064560916348491,0.27192062243203063,0.10810810810810811,0.4505672609400323,0.6851851851851851
2018-12-05,0.5337913628715648,0.6583242655059847,0.41478653245400887,0.2844217151848939,0.12162162162162171,0.4440842787682334,0.6666666666666665
2018-12-06,0.5333006169377453,0.6599564744287267,0.43075321069073247,0.2944313314100885,0.10810810810810811,0.40518638573743926,0.6481481481481481
2018-12-07,0.5337913628715648,0.6561479869423285,0.38840680319333554,0.25072121688958837,0.10810810810810811,0.3792544570502431,0.6111111111111109
2018-12-08,0.5313025799214807,0.4918389553862893,0.041999305796598385,0.05839671299938798,0.09459459459459474,0.05510534846029169,0.09259259259259259
2018-12-09,0.529304542905216,0.4999999999999999,0.04547032280458163,0.05651717807500656,0.10810810810810811,0.0486223662884927,0.05555555555555555
2018-12-10,0.5302860347728547,0.6545157780195864,0.418951752863589,0.2781711688084624,0.12162162162162171,0.40518638573743926,0.6296296296296295
2018-12-11,0.5302860347728547,0.6441784548422197,0.4015966678236721,0.26881720430107536,0.09459459459459474,0.39870340356564016,0.6481481481481481
2018-12-12,0.52828799775659,0.6452665941240477,0.39673724401249555,0.26256665792464384,0.10810810810810811,0.39870340356564016,0.6296296296296295
2018-12-13,0.5257992148065059,0.6289445048966266,0.36966331135022557,0.25321269341725683,0.09459459459459474,0.39870340356564016,0.6481481481481481
2018-12-14,0.5378224901850813,0.6256800870511424,0.35577924331829214,0.24884168196520673,0.1351351351351353,0.3338735818476498,0.537037037037037
2018-12-15,0.5352986539540101,0.49455930359085953,0.0503297466157584,0.05402570154733799,0.10810810810810811,0.05510534846029169,0.07407407407407406
2018-12-16,0.5337913628715648,0.5059847660500543,0.043387712599791683,0.059008654602675126,0.10810810810810811,0.05510534846029169,0.07407407407407406
2018-12-17,0.5413278182837914,0.6305767138193688,0.37382853175980546,0.2606871230002622,0.10810810810810811,0.3533225283630469,0.574074074074074
